date;type;nom;victoire
2026-05-17;entraineur;STÉ. ENT. BERNARD GRASSET;0
2026-05-17;entraineur;PIERRE GERAY;0
2026-05-17;entraineur;S. GUARATO;0
2026-05-17;entraineur;L. LALANDE;0
2026-05-17;entraineur;S. GUARATO;0
2026-05-17;entraineur;M.X. CHARLOT;0
2026-05-17;entraineur;N. VIMOND;0
2026-05-17;entraineur;Y. HENRY;0
2026-05-17;entraineur;CH. FEYTE;0
2026-05-17;entraineur;C. HERSERANT;0
2026-05-17;entraineur;CH. FEYTE;1
2026-05-17;entraineur;STÉ. ENT. BERNARD GRASSET;0
2026-05-17;entraineur;X. DECAUDIN;0
2026-05-17;entraineur;Y. LACOMBE;0
2026-05-17;entraineur;R. WESTERINK;0
2026-05-17;entraineur;J. FOIN;0
2026-05-17;entraineur;M.X. CHARLOT;0
2026-05-17;entraineur;N. LANGLOIS;0
2026-05-17;entraineur;N. LANGLOIS;0
2026-05-17;entraineur;CHARLES BOUVIER;0
2026-05-17;entraineur;D. CRESPEL;0
2026-05-17;entraineur;D. LAISIS;0
2026-05-17;entraineur;J. FOIN;0
2026-05-17;entraineur;J. FOIN;0
2026-05-17;entraineur;N. LANGLOIS;0
2026-05-17;entraineur;NICOLAS RICHARD BROSSARD;0
2026-05-17;entraineur;B. VANACKER;0
2026-05-17;entraineur;F. TERRY;0
2026-05-17;entraineur;H. BEAUMONT;0
2026-05-17;entraineur;R. DEBUE;1
2026-05-17;entraineur;S. BOUISSON;0
2026-05-17;entraineur;R. DEBUE;0
2026-05-17;entraineur;A. BARRE;0
2026-05-17;entraineur;C. GAZENGEL;0
2026-05-17;entraineur;F. JULIEN;0
2026-05-17;entraineur;F. JULIEN;0
2026-05-17;entraineur;D. LAISIS;0
2026-05-17;entraineur;Y. HENRY;0
2026-05-17;entraineur;F. MARTY;0
2026-05-17;entraineur;J. JULIEN;0
2026-05-17;entraineur;F. TERRY;0
2026-05-17;entraineur;T. BORD;0
2026-05-17;entraineur;G. MARTY;0
2026-05-17;entraineur;D. LEBOIS;0
2026-05-17;entraineur;Y. LACOMBE;0
2026-05-17;entraineur;D. LEBOIS;0
2026-05-17;entraineur;G. DELACOUR;1
2026-05-17;entraineur;J.H. TREICH;0
2026-05-17;entraineur;J. CHAVATTE;0
2026-05-17;entraineur;NICOLAS RICHARD BROSSARD;0
2026-05-17;entraineur;E. PLANCHENAULT;0
2026-05-17;entraineur;A. BARRE;0
2026-05-17;entraineur;Y. LACOMBE;0
2026-05-17;entraineur;S. BOUISSON;0
2026-05-17;entraineur;J. FOIN;0
2026-05-17;entraineur;J. FOIN;0
2026-05-17;entraineur;M. CRIADO;1
2026-05-17;entraineur;MLLE P. GAPTEAU;0
2026-05-17;entraineur;Y. HUREL;0
2026-05-17;entraineur;J.H. TREICH;0
2026-05-17;entraineur;AX. LAIGRON;0
2026-05-17;entraineur;O. POTIER;0
2026-05-17;entraineur;S. BOUISSON;0
2026-05-17;entraineur;F. MARTY;0
2026-05-17;entraineur;CHARLES BOUVIER;0
2026-05-17;entraineur;I.P. BLANCHON;0
2026-05-17;entraineur;PIERRICK LE MOEL;0
2026-05-17;entraineur;S. LALOUM;0
2026-05-17;entraineur;E. PLANCHENAULT;1
2026-05-17;entraineur;A. BONNEFOY;0
2026-05-17;entraineur;R. MOURICE;0
2026-05-17;entraineur;ST. PROVOOST;0
2026-05-17;entraineur;E. OHANESSIAN;0
2026-05-17;entraineur;J.M. ROUBAUD;0
2026-05-17;entraineur;D. ALEXANDRE;0
2026-05-17;entraineur;ST. PROVOOST;0
2026-05-17;entraineur;R. MOURLON;0
2026-05-17;entraineur;D. ALEXANDRE;0
2026-05-17;entraineur;A. BONNEFOY;0
2026-05-17;entraineur;CHARLES BOUVIER;0
2026-05-17;entraineur;ST. PROVOOST;0
2026-05-17;entraineur;ED. COUBARD-MEUNIER;0
2026-05-17;entraineur;G. TOURON;0
2026-05-17;entraineur;CHARLES BOUVIER;0
2026-05-17;entraineur;A. CROZET;0
2026-05-17;entraineur;FLORIAN GAUVIN;0
2026-05-17;entraineur;D. CINIER;0
2026-05-17;entraineur;PIERRICK LE MOEL;0
2026-05-17;entraineur;F. CARPENTIER;0
2026-05-17;entraineur;JULIEN CHAUVIN;0
2026-05-17;entraineur;J.M. ROUBAUD;0
2026-05-17;entraineur;R. MOURICE;0
2026-05-17;entraineur;CHARLES BOUVIER;1
2026-05-17;entraineur;W. BAUDY;0
2026-05-17;entraineur;R. MOURLON;0
2026-05-17;entraineur;P.J. CORDEAU;0
2026-05-17;entraineur;H. CHAUVE-LAFFAY;0
2026-05-17;entraineur;P. PELLEROT;0
2026-05-17;entraineur;D. LEFAUCHEUX;0
2026-05-17;entraineur;K. BUSNEL;0
2026-05-17;entraineur;Y. DOUSSET;0
2026-05-17;entraineur;J.F. SENET;0
2026-05-17;entraineur;Y. HENRY;0
2026-05-17;entraineur;B. RUET;0
2026-05-17;entraineur;MLLE I. KLAPPE;0
2026-05-17;entraineur;ARNAUD DESMOTTES;0
2026-05-17;entraineur;P.L. DESAUNETTE;0
2026-05-17;entraineur;P. PELLEROT;0
2026-05-17;entraineur;S.G. DUPONT;1
2026-05-17;entraineur;NILS PACHA;0
2026-05-17;entraineur;G. LIGERON;1
2026-05-17;entraineur;QUENTIN PERDEREAU;0
2026-05-17;entraineur;JOEL HALLAIS;0
2026-05-17;entraineur;L. BARASSIN;0
2026-05-17;entraineur;STÉ. ENT. FABRICE SOULOY;0
2026-05-17;entraineur;J.PH. RAFFEGEAU;0
2026-05-17;entraineur;M. LEMERCIER;0
2026-05-17;entraineur;L. PESCHET;0
2026-05-17;entraineur;L.M. DAVID;0
2026-05-17;entraineur;J. GRUMETZ;0
2026-05-17;entraineur;PH. ALLAIRE;0
2026-05-17;entraineur;F. ANDRIEU;0
2026-05-17;entraineur;J.PH. MONCLIN;0
2026-05-17;entraineur;J. DUBOIS;0
2026-05-17;entraineur;TH. LAMARE;1
2026-05-17;entraineur;MLLE AUDE LEMOINE;0
2026-05-17;entraineur;JOEL HALLAIS;0
2026-05-17;entraineur;H. LE BEC;0
2026-05-17;entraineur;J.M. MARIE;0
2026-05-17;entraineur;J. GRUMETZ;0
2026-05-17;entraineur;CH. JOUENNE;0
2026-05-17;entraineur;J. BORDAS;0
2026-05-17;entraineur;S. HARDY;0
2026-05-17;entraineur;J. CONDETTE;0
2026-05-17;entraineur;J.F. POPOT;0
2026-05-17;entraineur;MME D. ODIENNE;0
2026-05-17;entraineur;A. LEDOYEN;0
2026-05-17;entraineur;ST. PROVOOST;0
2026-05-17;entraineur;L. GUITTON;0
2026-05-17;entraineur;J. BORDAS;0
2026-05-17;entraineur;J.M. GUILLOTTE;0
2026-05-17;entraineur;H. LE BEC;1
2026-05-17;entraineur;CH. PETREMENT;0
2026-05-17;entraineur;F. BLANDIN;0
2026-05-17;entraineur;A. DE JESUS;0
2026-05-17;entraineur;S. GUARATO;0
2026-05-17;entraineur;S. HARDY;0
2026-05-17;entraineur;F. DELANOE;0
2026-05-17;entraineur;F. ANDRIEU;0
2026-05-17;entraineur;XAVIER BARROIS;0
2026-05-17;entraineur;N. PERRELLE;0
2026-05-17;entraineur;G. HOUEL;0
2026-05-17;entraineur;N. LEMETAYER;1
2026-05-17;entraineur;MME S. RAIMOND;0
2026-05-17;entraineur;S. HARDY;0
2026-05-17;entraineur;D. BAZIN;0
2026-05-17;entraineur;CÉDRIC PARYS;0
2026-05-17;entraineur;G. HOUEL;0
2026-05-17;entraineur;E. PELTIER;0
2026-05-17;entraineur;L. BARASSIN;0
2026-05-17;entraineur;F. NIVARD;0
2026-05-17;entraineur;J. JAMAULT;0
2026-05-17;entraineur;G. BEAUFILS;0
2026-05-17;entraineur;JEROME DAVID;0
2026-05-17;entraineur;JOEL HALLAIS;0
2026-05-17;entraineur;P.EDOUARD MARY;0
2026-05-17;entraineur;CH. PETREMENT;0
2026-05-17;entraineur;J. VILAULT;0
2026-05-17;entraineur;F. BLANDIN;0
2026-05-17;entraineur;B. GOGLIN;0
2026-05-17;entraineur;F. ANDRIEU;0
2026-05-17;entraineur;S. HARDY;0
2026-05-17;entraineur;P.L. ROUSSEAU;1
2026-05-17;entraineur;P. CASTEL;0
2026-05-17;entraineur;GUILLERMO HORRACH VIDAL;0
2026-05-17;entraineur;F. BLANDIN;0
2026-05-17;entraineur;S. HARDY;0
2026-05-17;entraineur;A. DE VAUGIRAUD;0
2026-05-17;entraineur;S. HARDY;0
2026-05-17;entraineur;S. LEBLOND;0
2026-05-17;entraineur;J.M. MARIE;0
2026-05-17;entraineur;D. BAZIN;0
2026-05-17;entraineur;J.PH. BORODAJKO;0
2026-05-17;entraineur;E. PELTIER;0
2026-05-17;entraineur;L.M. DAVID;0
2026-05-17;entraineur;S. LEBLOND;0
2026-05-17;entraineur;J.F. POPOT;1
2026-05-17;entraineur;J.ET. LE BEC;1
2026-05-17;entraineur;M. JUIN;0
2026-05-17;entraineur;D. ARMELLINI;0
2026-05-17;entraineur;N. PERRELLE;0
2026-05-17;entraineur;S. PILLON;0
2026-05-17;entraineur;F. ANDRIEU;0
2026-05-17;entraineur;N. LEMETAYER;0
2026-05-17;entraineur;J. JAMAULT;0
2026-05-17;entraineur;R. DOUYERE;0
2026-05-17;entraineur;R. CORBIN;0
2026-05-17;entraineur;L. GUITTON;0
2026-05-17;entraineur;D. EOCHE;0
2026-05-17;entraineur;P. HERNOT;0
2026-05-17;entraineur;L. SWITA;0
2026-05-17;entraineur;A.G. MAILLARD;0
2026-05-18;entraineur;J.PH. RAFFEGEAU;0
2026-05-18;entraineur;ANTOINE LHERETE;0
2026-05-18;entraineur;S. PRIOUL;0
2026-05-18;entraineur;TH. DUVALDESTIN;1
2026-05-18;entraineur;STÉ. ENT. R. ET D. HUE;0
2026-05-18;entraineur;P.A. DELACOUR;0
2026-05-18;entraineur;L. BAUDRON;0
2026-05-18;entraineur;JULES LEROULLEY;0
2026-05-18;entraineur;LEO ABRIVARD;0
2026-05-18;entraineur;M. VARIN;0
2026-05-18;entraineur;J. DUBOIS;0
2026-05-18;entraineur;A.G. MAILLARD;0
2026-05-18;entraineur;CH. DREUX;0
2026-05-18;entraineur;F. NIVARD;0
2026-05-18;entraineur;A. DE JESUS;0
2026-05-18;entraineur;V. SEGUIN;1
2026-05-18;entraineur;ANTOINE TRIHOLLET;0
2026-05-18;entraineur;F. GHEKIERE;0
2026-05-18;entraineur;R. LAGADEUC;0
2026-05-18;entraineur;B. ANGOT;0
2026-05-18;entraineur;JEROME DAVID;0
2026-05-18;entraineur;F. LINDREC;0
2026-05-18;entraineur;S. HOUYVET;0
2026-05-18;entraineur;JOEL HALLAIS;0
2026-05-18;entraineur;R. LAGADEUC;1
2026-05-18;entraineur;S. ROGER;0
2026-05-18;entraineur;F. BLANDIN;0
2026-05-18;entraineur;A.G. MAILLARD;0
2026-05-18;entraineur;S. LEVOY;0
2026-05-18;entraineur;S. LEBLOND;0
2026-05-18;entraineur;B. CHANONAT;0
2026-05-18;entraineur;J. LANGELIER;0
2026-05-18;entraineur;V. LEBARQUE;0
2026-05-18;entraineur;L.M. DAVID;0
2026-05-18;entraineur;MLLE CH. DELAMARE;0
2026-05-18;entraineur;S. ROGER;0
2026-05-18;entraineur;V. SEGUIN;0
2026-05-18;entraineur;A. DE JESUS;1
2026-05-18;entraineur;A. CHAVATTE;0
2026-05-18;entraineur;J.F. POPOT;0
2026-05-18;entraineur;G. DELACOUR;0
2026-05-18;entraineur;C. DEFFAUX;0
2026-05-18;entraineur;CL. THOMAIN;0
2026-05-18;entraineur;E. PELTIER;0
2026-05-18;entraineur;MME V. MOQUET;0
2026-05-18;entraineur;ANTOINE TRIHOLLET;0
2026-05-18;entraineur;S. ECALARD;0
2026-05-18;entraineur;Y. DREUX;0
2026-05-18;entraineur;G. LEFROU;0
2026-05-18;entraineur;JOEL HALLAIS;1
2026-05-18;entraineur;M. LENDERS;0
2026-05-18;entraineur;J.PH. GUIBOUT;0
2026-05-18;entraineur;A.PH. GRIMAULT;0
2026-05-18;entraineur;TH. DUVALDESTIN;1
2026-05-18;entraineur;C. GODARD;0
2026-05-18;entraineur;V. DORISON;0
2026-05-18;entraineur;ARNAUD DESMOTTES;0
2026-05-18;entraineur;G.R. HUGUET;0
2026-05-18;entraineur;ARNAUD DESMOTTES;0
2026-05-18;entraineur;MICKAEL CORMY;0
2026-05-18;entraineur;A. BONNEFOY;0
2026-05-18;entraineur;S. JAMARD;0
2026-05-18;entraineur;G. VIDAL;0
2026-05-18;entraineur;V. DORISON;0
2026-05-18;entraineur;MLLE ELISE FOSSARD;0
2026-05-18;entraineur;G.R. HUGUET;0
2026-05-18;entraineur;CH.A. MARY;0
2026-05-18;entraineur;S. LELIEVRE;0
2026-05-18;entraineur;S. BOURLIER;0
2026-05-18;entraineur;Y. HENRY;0
2026-05-18;entraineur;F. BONNEFOY;0
2026-05-18;entraineur;M. SASSIER;0
2026-05-18;entraineur;MME G. MASSCHAELE;0
2026-05-18;entraineur;A. DUPERCHE;1
2026-05-18;entraineur;JULIEN RAFFESTIN;0
2026-05-18;entraineur;G. BEAUFILS;0
2026-05-18;entraineur;G.R. HUGUET;0
2026-05-18;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-05-18;entraineur;A. DUPERCHE;0
2026-05-18;entraineur;A. LEDUC;0
2026-05-18;entraineur;L. DURANTET;0
2026-05-18;entraineur;JULIEN RAFFESTIN;0
2026-05-18;entraineur;G. VERVA;0
2026-05-18;entraineur;G. BEAUFILS;1
2026-05-18;entraineur;Y. VIDAL;0
2026-05-18;entraineur;Y. LAVIGNE;0
2026-05-18;entraineur;CH.A. MARY;0
2026-05-18;entraineur;G. VERVA;1
2026-05-18;entraineur;G. COGNE;0
2026-05-18;entraineur;STÉ. ENT. ANTHONY TINTILLIER;0
2026-05-18;entraineur;R. DESPRES;0
2026-05-18;entraineur;S. ROGER;0
2026-05-18;entraineur;CH. FLIRDEN;0
2026-05-18;entraineur;STÉ. ENT. BERNARD GRASSET;0
2026-05-18;entraineur;Y. HENRY;0
2026-05-18;entraineur;A.PH. GRIMAULT;0
2026-05-18;entraineur;G. LAURENT;0
2026-05-18;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-05-18;entraineur;J. CUOQ;0
2026-05-18;entraineur;J.L. VERRIERE;0
2026-05-18;entraineur;L. LERENARD;0
2026-05-18;entraineur;A. LEDUC;0
2026-05-18;entraineur;G. FOURNIGAULT;0
2026-05-18;entraineur;M. SASSIER;0
2026-05-18;entraineur;CH.A. MARY;0
2026-05-18;entraineur;F. OUVRIE;1
2026-05-18;entraineur;STÉ. ENT. BERNARD GRASSET;0
2026-05-18;entraineur;MME N. DESPRES;0
2026-05-18;entraineur;MME JENNIFER VALETTE;0
2026-05-18;entraineur;STÉ. ENT. ANTHONY TINTILLIER;0
2026-05-18;entraineur;S. FERCHAUD;0
2026-05-18;entraineur;G. LAURENT;0
2026-05-18;entraineur;S. LALOUM;0
2026-05-18;entraineur;E. BOUYER;0
2026-05-18;entraineur;B. THOMAS;0
2026-05-18;entraineur;P. CALLIER;0
2026-05-18;entraineur;A. PEREIRA;1
2026-05-18;entraineur;J. CUOQ;0
2026-05-18;entraineur;A.PH. GRIMAULT;0
2026-05-18;entraineur;S. ROGER;0
2026-05-18;entraineur;Y. LAVIGNE;0
2026-05-18;entraineur;A. REVEILLON;0
2026-05-18;entraineur;A.P. GIRAUD;0
2026-05-18;entraineur;MME G. MASSCHAELE;0
2026-05-18;entraineur;STÉ. ENT. ANTHONY TINTILLIER;0
2026-05-18;entraineur;M. ABRIVARD;0
2026-05-18;entraineur;P. CALLIER;0
2026-05-18;entraineur;A. GAUDIN;0
2026-05-18;entraineur;M. DUJMIC;0
2026-05-18;entraineur;M. SASSIER;0
2026-05-18;entraineur;S. BOURLIER;0
2026-05-18;entraineur;M. ABRIVARD;0
2026-05-18;entraineur;CH. DUCHIER;1
2026-05-18;entraineur;G. GILLOT;0
2026-05-18;entraineur;S. BOURLIER;0
2026-05-18;entraineur;MME N. DESPRES;0
2026-05-18;entraineur;MME A. GERMAIN;0
2026-05-18;entraineur;S. ROGER;0
2026-05-18;entraineur;S. ROGER;0
2026-05-19;entraineur;RENAUD JULIEN;0
2026-05-19;entraineur;P. BELLOCHE;0
2026-05-19;entraineur;J.PH. RAFFEGEAU;0
2026-05-19;entraineur;S. ERNAULT;0
2026-05-19;entraineur;P.Y. LEMOINE;0
2026-05-19;entraineur;F. TERRY;0
2026-05-19;entraineur;MME V. MOQUET;0
2026-05-19;entraineur;STÉ. ENT. R. ET D. HUE;1
2026-05-19;entraineur;D. BROHIER;0
2026-05-19;entraineur;L.CL. ABRIVARD;0
2026-05-19;entraineur;STÉ. ENT. CHARLES CRIADO;0
2026-05-19;entraineur;C. BUHIGNE;0
2026-05-19;entraineur;J.ET. LE BEC;0
2026-05-19;entraineur;C. LELARGE;0
2026-05-19;entraineur;D. BROHIER;0
2026-05-19;entraineur;RENAUD JULIEN;0
2026-05-19;entraineur;Y. DESMET;0
2026-05-19;entraineur;S. DESHAIES;0
2026-05-19;entraineur;K. CHAMPENOIS;1
2026-05-19;entraineur;Y. DREUX;0
2026-05-19;entraineur;A.G. MAILLARD;0
2026-05-19;entraineur;S. ROGER;0
2026-05-19;entraineur;STÉ. ENT. R. ET D. HUE;0
2026-05-19;entraineur;S. GUARATO;0
2026-05-19;entraineur;A. LAURENT;0
2026-05-19;entraineur;CL. THOMAIN;0
2026-05-19;entraineur;P. CIMAROSTI;0
2026-05-19;entraineur;F. BLANDIN;0
2026-05-19;entraineur;C. GODARD;0
2026-05-19;entraineur;PH. BOUTIN;0
2026-05-19;entraineur;PH. DAUGEARD;0
2026-05-19;entraineur;S. ROGER;0
2026-05-19;entraineur;M. LEMERCIER;0
2026-05-19;entraineur;A.G. MAILLARD;0
2026-05-19;entraineur;F. BLANDIN;0
2026-05-19;entraineur;P. GODEY;0
2026-05-19;entraineur;P. GODEY;0
2026-05-19;entraineur;A.G. MAILLARD;0
2026-05-19;entraineur;S. GUARATO;1
2026-05-19;entraineur;S. HARDY;0
2026-05-19;entraineur;LEO ABRIVARD;0
2026-05-19;entraineur;CH. CLIN;0
2026-05-19;entraineur;MME V. MOQUET;0
2026-05-19;entraineur;ALEXANDRE CHEVRIER;0
2026-05-19;entraineur;CL. THOMAIN;1
2026-05-19;entraineur;A.G. MAILLARD;0
2026-05-19;entraineur;T. LE BELLER;0
2026-05-19;entraineur;L. VAUBERT;0
2026-05-19;entraineur;N. BAZIRE;0
2026-05-19;entraineur;TH. DUVALDESTIN;0
2026-05-19;entraineur;S. ROGER;0
2026-05-19;entraineur;V. RAIMBAULT;0
2026-05-19;entraineur;D. LOCQUENEUX;0
2026-05-19;entraineur;CH. DAGNICOURT;0
2026-05-19;entraineur;D. BROHIER;0
2026-05-19;entraineur;CÉDRIC PARYS;0
2026-05-19;entraineur;D. HEON;0
2026-05-19;entraineur;A. PACARY;0
2026-05-19;entraineur;C. BEDEL;0
2026-05-19;entraineur;P. CIMAROSTI;1
2026-05-19;entraineur;J. LEBOUTEILLER;0
2026-05-19;entraineur;J.L.CL. DERSOIR;0
2026-05-19;entraineur;CL. THOMAIN;0
2026-05-19;entraineur;D. BROHIER;0
2026-05-19;entraineur;K. LEBLANC;0
2026-05-19;entraineur;J. CONDETTE;0
2026-05-19;entraineur;CL. THOMAIN;0
2026-05-19;entraineur;G. LESSIEU;0
2026-05-19;entraineur;H. LE BEC;0
2026-05-19;entraineur;A. LAURENT;0
2026-05-19;entraineur;V. LEBARQUE;0
2026-05-19;entraineur;V. COLIGNY;0
2026-05-19;entraineur;F. BLANDIN;0
2026-05-19;entraineur;CL. THOMAIN;0
2026-05-19;entraineur;S. GUARATO;1
2026-05-19;entraineur;S. ERNAULT;0
2026-05-19;entraineur;R. DOUYERE;0
2026-05-19;entraineur;RENAUD JULIEN;0
2026-05-19;entraineur;B. BOURGOIN;0
2026-05-19;entraineur;TH. DUVALDESTIN;0
2026-05-19;entraineur;TH. DUVALDESTIN;0
2026-05-19;entraineur;TH. BORDERIE;0
2026-05-19;entraineur;D. LOCQUENEUX;0
2026-05-19;entraineur;ALEXIS PRAT;0
2026-05-19;entraineur;N. BAZIRE;0
2026-05-19;entraineur;ARNAUD DESMOTTES;0
2026-05-19;entraineur;C. GAZENGEL;0
2026-05-19;entraineur;M. MOTTIER;0
2026-05-19;entraineur;S. GUARATO;1
2026-05-19;entraineur;S. DEGLAS;0
2026-05-19;entraineur;L. JUBLOT;0
2026-05-19;entraineur;ARNAUD DESMOTTES;0
2026-05-19;entraineur;ANTOINE LHERETE;0
2026-05-19;entraineur;T. LE BELLER;0
2026-05-19;entraineur;ST. MEUNIER;0
2026-05-19;entraineur;A. HENARD;0
2026-05-19;entraineur;E. LELIEVRE;0
2026-05-19;entraineur;J.PH. RAFFEGEAU;0
2026-05-19;entraineur;S. ERNAULT;0
2026-05-19;entraineur;A. THOMAS;1
2026-05-19;entraineur;E. VARIN;0
2026-05-19;entraineur;CL. THOMAIN;0
2026-05-19;entraineur;M. SMORGON;0
2026-05-19;entraineur;A. CHAVATTE;0
2026-05-19;entraineur;H.E. BONDO;0
2026-05-19;entraineur;D.P. TESSELAAR;0
2026-05-19;entraineur;STÉ. ENT. ETIENNE DUBOIS;0
2026-05-19;entraineur;J. DUBOIS;0
2026-05-19;entraineur;J.G. VAN EECKHAUTE;0
2026-05-19;entraineur;L.CL. ABRIVARD;0
2026-05-19;entraineur;CH. MOTTIER;0
2026-05-19;entraineur;W. BIGEON;0
2026-05-19;entraineur;S. GUARATO;0
2026-05-19;entraineur;J.PH. DUBOIS;1
2026-05-19;entraineur;ANTHONY ALLAIS;0
2026-05-19;entraineur;PH. ALLAIRE;0
2026-05-19;entraineur;W. BIGEON;0
2026-05-19;entraineur;V. MARTENS;0
2026-05-19;entraineur;B. BOURGOIN;0
2026-05-19;entraineur;G. TADDEI;0
2026-05-19;entraineur;M. MOTTIER;0
2026-05-19;entraineur;L. BAUDRON;0
2026-05-19;entraineur;A. BUISSON;1
2026-05-19;entraineur;T. LE BELLER;0
2026-05-19;entraineur;N. LEMETAYER;0
2026-05-19;entraineur;STÉ. ENT. ETIENNE DUBOIS;0
2026-05-19;entraineur;R. WESTERINK;0
2026-05-19;entraineur;L. BAUDRON;0
2026-05-19;entraineur;B. ROBIN;0
2026-05-19;entraineur;MME C. DE SOETE;0
2026-05-19;entraineur;A. DUPERCHE;0
2026-05-19;entraineur;F. BLANDIN;0
2026-05-19;entraineur;L. VERVA;0
2026-05-19;entraineur;JORIS FILOGRASSO;0
2026-05-19;entraineur;Y. CABARET;1
2026-05-19;entraineur;A. GASSIRARO;0
2026-05-19;entraineur;J.F. SENET;0
2026-05-19;entraineur;TH. DUVALDESTIN;0
2026-05-20;entraineur;S. GUARATO;0
2026-05-20;entraineur;CH. MOTTIER;0
2026-05-20;entraineur;K. LEBLANC;0
2026-05-20;entraineur;PH. DAUGEARD;0
2026-05-20;entraineur;CH. CHALON;0
2026-05-20;entraineur;P. DANET;0
2026-05-20;entraineur;M. IZZO;0
2026-05-20;entraineur;G. BEAUFILS;0
2026-05-20;entraineur;L.CL. ABRIVARD;0
2026-05-20;entraineur;J.M. CHAINEUX;0
2026-05-20;entraineur;M. SASSIER;1
2026-05-20;entraineur;M. SASSIER;0
2026-05-20;entraineur;B. MICHARDIERE;0
2026-05-20;entraineur;TH. DUVALDESTIN;0
2026-05-20;entraineur;R.CH. LARUE;0
2026-05-20;entraineur;I. DIERICKX;0
2026-05-20;entraineur;L. VERVA;0
2026-05-20;entraineur;PAVEL TAMSIN;0
2026-05-20;entraineur;V. COLLARD;0
2026-05-20;entraineur;MME G. MASSCHAELE;0
2026-05-20;entraineur;MME G. MASSCHAELE;0
2026-05-20;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-05-20;entraineur;J.M. CHAINEUX;1
2026-05-20;entraineur;DAVID LEFEVRE;0
2026-05-20;entraineur;A. LANNOO;0
2026-05-20;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-05-20;entraineur;B. LE BELLER;0
2026-05-20;entraineur;J.R. DELLIAUX;0
2026-05-20;entraineur;J.G. VAN EECKHAUTE;0
2026-05-20;entraineur;W. BIGEON;0
2026-05-20;entraineur;A.J. MOLLEMA;0
2026-05-20;entraineur;TH. DUVALDESTIN;0
2026-05-20;entraineur;G. VERVA;1
2026-05-20;entraineur;W. BIGEON;0
2026-05-20;entraineur;B. LE BELLER;1
2026-05-20;entraineur;L. VERVA;0
2026-05-20;entraineur;A. GARANDEAU;0
2026-05-20;entraineur;S. ROGER;0
2026-05-20;entraineur;PAVEL TAMSIN;0
2026-05-20;entraineur;A. RIPOLL RIGO;0
2026-05-20;entraineur;G. VERVA;0
2026-05-20;entraineur;J. KOUBICHE;0
2026-05-20;entraineur;D. BROUWER;0
2026-05-20;entraineur;A. LANNOO;0
2026-05-20;entraineur;O. BIZOUX;0
2026-05-20;entraineur;B. MICHARDIERE;1
2026-05-20;entraineur;N. BAZIRE;0
2026-05-20;entraineur;C. MEGISSIER;0
2026-05-20;entraineur;ST. MEUNIER;0
2026-05-20;entraineur;W. BIGEON;0
2026-05-20;entraineur;GUILLERMO HORRACH VIDAL;0
2026-05-20;entraineur;MME KARINE DEBACKER;0
2026-05-20;entraineur;J.R. DELLIAUX;0
2026-05-20;entraineur;L. CHARBONNEL;0
2026-05-20;entraineur;D. BROUWER;0
2026-05-20;entraineur;A. RIPOLL RIGO;0
2026-05-20;entraineur;M. VERVA;0
2026-05-20;entraineur;GUILLERMO HORRACH VIDAL;0
2026-05-20;entraineur;TH. LONCKE;0
2026-05-20;entraineur;J. CORBANIE;0
2026-05-20;entraineur;A. DUPERCHE;0
2026-05-20;entraineur;MARKUS B SVEDBERG;0
2026-05-20;entraineur;H. GRIFT;0
2026-05-20;entraineur;MARKUS B SVEDBERG;0
2026-05-20;entraineur;A. RIPOLL RIGO;0
2026-05-20;entraineur;P.Y. VERVA;0
2026-05-20;entraineur;W. NIMCZYK;1
2026-05-20;entraineur;H.E. BONDO;0
2026-05-20;entraineur;VITALE CIOTOLA;0
2026-05-20;entraineur;PH. DAUGEARD;0
2026-05-20;entraineur;MLLE A.M. SOUDAIN;0
2026-05-20;entraineur;P.Y. VERVA;0
2026-05-20;entraineur;L. FERRO;0
2026-05-20;entraineur;P.Y. VERVA;0
2026-05-20;entraineur;STÉ. ENT. CHARLES CRIADO;0
2026-05-21;entraineur;F. TERRY;0
2026-05-21;entraineur;F. TERRY;0
2026-05-21;entraineur;D. CINIER;0
2026-05-21;entraineur;D. ALEXANDRE;0
2026-05-21;entraineur;D. ALEXANDRE;0
2026-05-21;entraineur;D. CINIER;0
2026-05-21;entraineur;D. ALEXANDRE;1
2026-05-21;entraineur;S. BANTZE;0
2026-05-21;entraineur;CH. CHALON;0
2026-05-21;entraineur;E. VARIN;0
2026-05-21;entraineur;P.M. MANCEAU;0
2026-05-21;entraineur;S. LALOUM;0
2026-05-21;entraineur;L. GOUT;0
2026-05-21;entraineur;J.F. VAN DOOYEWEERD;1
2026-05-21;entraineur;TH. BONNARDEL;0
2026-05-21;entraineur;P. VERCRUYSSE;0
2026-05-21;entraineur;CL. MATHE;0
2026-05-21;entraineur;R. GOUT;0
2026-05-21;entraineur;D. CINIER;0
2026-05-21;entraineur;R. MOURLON;0
2026-05-21;entraineur;D. DESBORDES;0
2026-05-21;entraineur;TH. BONNARDEL;0
2026-05-21;entraineur;J. HUGUET;0
2026-05-21;entraineur;A. TOMASELLI;0
2026-05-21;entraineur;P. LELIEVRE;0
2026-05-21;entraineur;H. CHAUVE-LAFFAY;0
