date;race_id;numero;score;resultat;p_marche_final
2026-05-30;20260530-R9C4;6;9.28583;0;0.19715
2026-05-30;20260530-R9C4;7;-1.89779;0;0.00848
2026-05-30;20260530-R9C4;8;-4.54507;0;0.04239
2026-05-30;20260530-R9C4;9;8.72144;0;0.16302
2026-05-30;20260530-R9C4;10;1.71577;0;0.08477
2026-05-30;20260530-R9C4;11;-4.74915;0;0.03391
2026-05-30;20260530-R9C4;12;6.55608;0;0.20676
2026-05-30;20260530-R9C4;13;1.14551;1;0.11154
2026-05-30;20260530-R9C4;14;1.96122;0;0.04462
2026-05-30;20260530-R9C5;1;-7.54696;0;0
2026-05-30;20260530-R9C5;2;-1.89655;0;0.00422
2026-05-30;20260530-R9C5;3;-2.17153;0;0.03389
2026-05-30;20260530-R9C5;4;-6.96217;0;0
2026-05-30;20260530-R9C5;5;-2.19928;0;0.02353
2026-05-30;20260530-R9C5;6;-4.29416;0;0.04236
2026-05-30;20260530-R9C5;7;2.88447;0;0.11767
2026-05-30;20260530-R9C5;8;2.59588;0;0.08472
2026-05-30;20260530-R9C5;9;10.37571;0;0.15986
2026-05-30;20260530-R9C5;10;-2.29155;0;0.0706
2026-05-30;20260530-R9C5;11;3.17236;0;0.12459
2026-05-30;20260530-R9C5;12;2.29995;0;0.00422
2026-05-30;20260530-R9C5;13;6.07399;1;0.32586
2026-05-30;20260530-R9C5;14;-0.04015;0;0.00847
2026-05-30;20260530-R9C6;1;-0.77475;0;0.01215
2026-05-30;20260530-R9C6;2;4.37918;0;0.10892
2026-05-30;20260530-R9C6;3;-4.63664;0;0.02621
2026-05-30;20260530-R9C6;4;9.29312;0;0.28919
2026-05-30;20260530-R9C6;5;4.75896;0;0.06451
2026-05-30;20260530-R9C6;6;1.34236;1;0.12902
2026-05-30;20260530-R9C6;7;4.95888;0;0.06989
2026-05-30;20260530-R9C6;8;-3.17447;0;0.02892
2026-05-30;20260530-R9C6;9;-1.40812;0;0.06451
2026-05-30;20260530-R9C6;10;-4.53603;0;0.03494
2026-05-30;20260530-R9C6;11;-0.53539;0;0.04414
2026-05-30;20260530-R9C6;12;-8.76522;0;0
2026-05-30;20260530-R9C6;13;-2.45304;0;0.02267
2026-05-30;20260530-R9C6;14;-0.4648;0;0.02621
2026-05-30;20260530-R9C6;15;1.69054;0;0.06451
2026-05-30;20260530-R9C6;16;0.32539;0;0.01421
2026-05-30;20260530-R9C7;1;0.23778;0;0.07617
2026-05-30;20260530-R9C7;3;3.49757;0;0.10345
2026-05-30;20260530-R9C7;4;-3.16987;0;0.01117
2026-05-30;20260530-R9C7;5;5.84807;0;0.08379
2026-05-30;20260530-R9C7;6;-3.96991;0;0.01676
2026-05-30;20260530-R9C7;7;-0.0763;0;0.04655
2026-05-30;20260530-R9C7;8;1.70002;0;0.12506
2026-05-30;20260530-R9C7;9;-3.80504;0;0.02044
2026-05-30;20260530-R9C7;10;-9.38922;0;0.01289
2026-05-30;20260530-R9C7;11;1.95437;0;0.07617
2026-05-30;20260530-R9C7;12;4.18146;1;0.28893
2026-05-30;20260530-R9C7;13;-0.94022;0;0.03643
2026-05-30;20260530-R9C7;14;3.93128;0;0.10218
2026-05-30;20260530-R9C8;1;-0.69652;0;0.01242
2026-05-30;20260530-R9C8;2;1.79585;0;0.10692
2026-05-30;20260530-R9C8;3;-8.21867;0;0.03672
2026-05-30;20260530-R9C8;4;-2.73059;0;0
2026-05-30;20260530-R9C8;5;-3.8465;0;0.03379
2026-05-30;20260530-R9C8;6;-3.53353;0;0.01964
2026-05-30;20260530-R9C8;7;6.11703;0;0.16243
2026-05-30;20260530-R9C8;8;4.02681;1;0.27246
2026-05-30;20260530-R9C8;9;-1.71337;0;0.06033
2026-05-30;20260530-R9C8;10;-0.92383;0;0.04445
2026-05-30;20260530-R9C8;11;0.70179;0;0.09598
2026-05-30;20260530-R9C8;12;1.06349;0;0.08446
2026-05-30;20260530-R9C8;13;6.43833;0;0
2026-05-30;20260530-R9C8;14;1.51971;0;0.07039
2026-05-31;20260531-R4C2;1;-10.30252;0;0.0076
2026-05-31;20260531-R4C2;2;-6.204;0;0.00691
2026-05-31;20260531-R4C2;3;-1.29656;0;0.05225
2026-05-31;20260531-R4C2;4;9.81899;1;0.41801
2026-05-31;20260531-R4C2;5;1.17847;0;0.09394
2026-05-31;20260531-R4C2;6;1.15836;0;0.09953
2026-05-31;20260531-R4C2;7;-0.57671;0;0.02459
2026-05-31;20260531-R4C2;8;1.99237;0;0.044
2026-05-31;20260531-R4C2;9;4.3742;0;0.1417
2026-05-31;20260531-R4C2;10;-3.09942;0;0.01045
2026-05-31;20260531-R4C2;11;6.40054;0;0.0836
2026-05-31;20260531-R4C2;12;-3.44372;0;0.01742
2026-05-31;20260531-R4C3;1;0.69697;0;0.05259
2026-05-31;20260531-R4C3;2;1.66727;0;0.24041
2026-05-31;20260531-R4C3;3;-1.53256;0;0.0153
2026-05-31;20260531-R4C3;4;3.59289;0;0.1753
2026-05-31;20260531-R4C3;5;-2.29223;0;0.03825
2026-05-31;20260531-R4C3;6;-4.65124;0;0.01256
2026-05-31;20260531-R4C3;7;6.08849;1;0.31164
2026-05-31;20260531-R4C3;8;-3.69153;0;0.06472
2026-05-31;20260531-R4C3;9;5.52162;0;0.07012
2026-05-31;20260531-R4C3;10;-5.39968;0;0.01912
2026-05-31;20260531-R4C4;1;-3.82863;0;0.00759
2026-05-31;20260531-R4C4;2;3.95891;0;0.06014
2026-05-31;20260531-R4C4;3;0.54654;0;0.11378
2026-05-31;20260531-R4C4;4;-6.04996;0;0.00589
2026-05-31;20260531-R4C4;5;-3.60911;0;0.01504
2026-05-31;20260531-R4C4;6;-0.47745;0;0.06477
2026-05-31;20260531-R4C4;7;-3.27848;0;0.05262
2026-05-31;20260531-R4C4;8;-3.31526;0;0.01452
2026-05-31;20260531-R4C4;9;2.58168;0;0.01203
2026-05-31;20260531-R4C4;10;4.38617;1;0.21049
2026-05-31;20260531-R4C4;11;1.33168;0;0.14033
2026-05-31;20260531-R4C4;12;-1.20962;0;0.02216
2026-05-31;20260531-R4C4;13;8.96354;0;0.28066
2026-05-31;20260531-R4C5;1;-2.58784;0;0.00743
2026-05-31;20260531-R4C5;2;-1.47247;0;0.02154
2026-05-31;20260531-R4C5;3;-4.11539;0;0.00564
2026-05-31;20260531-R4C5;4;-4.24822;0;0.08401
2026-05-31;20260531-R4C5;5;1.06975;0;0.03819
2026-05-31;20260531-R4C5;6;-2.91347;0;0.00884
2026-05-31;20260531-R4C5;7;-3.65996;0;0.04421
2026-05-31;20260531-R4C5;8;7.4857;0;0.08401
2026-05-31;20260531-R4C5;9;-4.06183;0;0.01292
2026-05-31;20260531-R4C5;10;-2.53324;0;0.01647
2026-05-31;20260531-R4C5;11;7.60532;0;0.11668
2026-05-31;20260531-R4C5;12;9.43164;1;0.56005
2026-05-31;20260531-R4C6;1;0.28212;0;0.07628
2026-05-31;20260531-R4C6;2;-1.1476;0;0.01165
2026-05-31;20260531-R4C6;3;5.44563;0;0.17123
2026-05-31;20260531-R4C6;4;0.08535;0;0.22677
2026-05-31;20260531-R4C6;5;0.69998;1;0.12908
2026-05-31;20260531-R4C6;6;-2.11319;0;0.00865
2026-05-31;20260531-R4C6;7;-4.3723;0;0.02331
2026-05-31;20260531-R4C6;8;-3.92167;0;0.01865
2026-05-31;20260531-R4C6;9;9.33393;0;0.2208
2026-05-31;20260531-R4C6;10;-7.06179;0;0.02707
2026-05-31;20260531-R4C6;11;-2.55158;0;0.01023
2026-05-31;20260531-R4C6;12;5.32113;0;0.07628
2026-05-31;20260531-R5C1;1;-6.63655;0;0.02999
2026-05-31;20260531-R5C1;2;-3.52864;0;0.02799
2026-05-31;20260531-R5C1;3;6.7395;0;0.19085
2026-05-31;20260531-R5C1;4;-5.2366;0;0.0494
2026-05-31;20260531-R5C1;5;-4.13785;0;0.06998
2026-05-31;20260531-R5C1;6;2.1936;0;0.05598
2026-05-31;20260531-R5C1;7;6.22224;1;0.23992
2026-05-31;20260531-R5C1;8;4.3843;0;0.33589
2026-05-31;20260531-R5C2;2;-2.25192;0;0.01616
2026-05-31;20260531-R5C2;3;-4.6484;0;0.00737
2026-05-31;20260531-R5C2;4;-0.84807;0;0.01449
2026-05-31;20260531-R5C2;5;4.6488;0;0.07005
2026-05-31;20260531-R5C2;6;2.04417;0;0.00568
2026-05-31;20260531-R5C2;7;-6.42033;0;0.02101
2026-05-31;20260531-R5C2;8;7.00615;0;0.20501
2026-05-31;20260531-R5C2;9;1.5823;1;0.32329
2026-05-31;20260531-R5C2;10;4.93441;0;0.24016
2026-05-31;20260531-R5C2;11;-5.69833;0;0.04424
2026-05-31;20260531-R5C2;12;-0.34878;0;0.05253
2026-05-31;20260531-R5C3;1;-1.57961;0;0.01004
2026-05-31;20260531-R5C3;2;-3.94364;0;0.04628
2026-05-31;20260531-R5C3;3;1.08862;0;0.13656
2026-05-31;20260531-R5C3;4;-0.42008;0;0.01141
2026-05-31;20260531-R5C3;5;8.48668;0;0.0833
2026-05-31;20260531-R5C3;6;-3.32421;0;0.20826
2026-05-31;20260531-R5C3;7;-4.58417;0;0.0119
2026-05-31;20260531-R5C3;8;3.90549;0;0.41652
2026-05-31;20260531-R5C3;9;0.37093;1;0.07573
2026-05-31;20260531-R5C4;1;-4.72665;0;0.00661
2026-05-31;20260531-R5C4;2;-2.11046;0;0.01244
2026-05-31;20260531-R5C4;3;-2.13103;0;0.03523
2026-05-31;20260531-R5C4;4;-6.27177;0;0.01342
2026-05-31;20260531-R5C4;5;2.79987;0;0.01726
2026-05-31;20260531-R5C4;6;-0.95485;0;0.05285
2026-05-31;20260531-R5C4;7;-3.91471;0;0.12436
2026-05-31;20260531-R5C4;8;0.21943;0;0.09293
2026-05-31;20260531-R5C4;9;3.64056;0;0.12813
2026-05-31;20260531-R5C4;10;5.19173;1;0.35235
2026-05-31;20260531-R5C4;11;0.74838;0;0.0302
2026-05-31;20260531-R5C4;12;7.5095;0;0.13423
2026-05-31;20260531-R5C5;1;12.45859;1;0.24286
2026-05-31;20260531-R5C5;2;4.4876;0;0.09042
2026-05-31;20260531-R5C5;3;-0.22867;0;0.00914
2026-05-31;20260531-R5C5;4;-2.7117;0;0.03269
2026-05-31;20260531-R5C5;5;-5.4518;0;0.00934
2026-05-31;20260531-R5C5;6;0.00888;0;0.32692
2026-05-31;20260531-R5C5;7;-1.79375;0;0.05312
2026-05-31;20260531-R5C5;8;3.39914;0;0.2125
2026-05-31;20260531-R5C5;9;-6.77287;0;0.00697
2026-05-31;20260531-R5C5;10;-3.39543;0;0.01604
2026-05-31;20260531-R5C7;1;-3.33346;0;0.06524
2026-05-31;20260531-R5C7;2;9.13599;0;0.22923
2026-05-31;20260531-R5C7;3;0.28765;0;0.08482
2026-05-31;20260531-R5C7;4;-2.99702;0;0.25702
2026-05-31;20260531-R5C7;5;0.46678;0;0.01285
2026-05-31;20260531-R5C7;7;-0.79978;0;0.01266
2026-05-31;20260531-R5C7;8;-1.86159;0;0.02925
2026-05-31;20260531-R5C7;9;-2.447;0;0.02827
2026-05-31;20260531-R5C7;10;3.02497;1;0.1368
2026-05-31;20260531-R5C7;11;-0.25923;0;0.11462
2026-05-31;20260531-R5C7;12;-1.2173;0;0.02925
2026-05-31;20260531-R10C8;1;0.16534;0;0.04707
2026-05-31;20260531-R10C8;2;1.1413;0;0.04983
2026-05-31;20260531-R10C8;3;6.30327;0;0.13664
2026-05-31;20260531-R10C8;4;-7.67021;0;0.01729
2026-05-31;20260531-R10C8;5;1.78576;0;0.1412
2026-05-31;20260531-R10C8;6;-3.11364;0;0.03138
2026-05-31;20260531-R10C8;7;-4.18165;0;0.04459
2026-05-31;20260531-R10C8;8;-3.79805;0;0.02066
2026-05-31;20260531-R10C8;9;0.62713;0;0.02118
2026-05-31;20260531-R10C8;10;1.16851;0;0.03026
2026-05-31;20260531-R10C8;11;-7.95845;0;0.01284
2026-05-31;20260531-R10C8;12;6.61101;0;0.0706
2026-05-31;20260531-R10C8;13;-2.70476;0;0.03683
2026-05-31;20260531-R10C8;14;0.72471;0;0.02066
2026-05-31;20260531-R10C8;15;3.22119;0;0.12644
2026-05-31;20260531-R10C8;16;7.67852;1;0.19254
2026-05-31;20260531-R11C6;1;-2.56723;0;0.01344
2026-05-31;20260531-R11C6;2;2.63901;0;0.0973
2026-05-31;20260531-R11C6;3;6.05542;0;0.13436
2026-05-31;20260531-R11C6;4;4.67746;1;0.10198
2026-05-31;20260531-R11C6;5;1.63776;0;0.13023
2026-05-31;20260531-R11C6;6;-3.7106;0;0.08465
2026-05-31;20260531-R11C6;7;2.36789;0;0.15675
2026-05-31;20260531-R11C6;8;0.29267;0;0.07695
2026-05-31;20260531-R11C6;9;-5.19601;0;0.02288
2026-05-31;20260531-R11C6;10;-4.02404;0;0.06511
2026-05-31;20260531-R11C6;11;-4.15185;0;0.01597
2026-05-31;20260531-R11C6;12;4.77047;0;0.06511
2026-05-31;20260531-R11C6;13;-2.79094;0;0.03527
2026-06-01;20260601-R1C1;1;-0.97642;1;0.03677
2026-06-01;20260601-R1C1;2;-7.80098;0;0.00677
2026-06-01;20260601-R1C1;3;6.65209;0;0.08903
2026-06-01;20260601-R1C1;4;3.25827;0;0.01364
2026-06-01;20260601-R1C1;5;-2.42421;0;0.04229
2026-06-01;20260601-R1C1;6;-0.91245;0;0.01226
2026-06-01;20260601-R1C1;7;-3.94525;0;0.00813
2026-06-01;20260601-R1C1;9;0.75286;0;0.12624
2026-06-01;20260601-R1C1;10;-3.22709;0;0.02488
2026-06-01;20260601-R1C1;11;7.30341;0;0.56387
2026-06-01;20260601-R1C1;12;3.54415;0;0.03383
2026-06-01;20260601-R1C1;13;-2.22437;0;0.04229
2026-06-01;20260601-R1C2;1;2.44339;0;0.01367
2026-06-01;20260601-R1C2;2;4.90587;1;0.03853
2026-06-01;20260601-R1C2;3;-5.84887;0;0.00637
2026-06-01;20260601-R1C2;4;0.07977;0;0.00932
2026-06-01;20260601-R1C2;5;-3.15219;0;0.01804
2026-06-01;20260601-R1C2;6;-1.07832;0;0.0314
2026-06-01;20260601-R1C2;7;0.76115;0;0.08477
2026-06-01;20260601-R1C2;8;-3.56074;0;0.01115
2026-06-01;20260601-R1C2;9;0.49613;0;0.14128
2026-06-01;20260601-R1C2;10;0.74895;0;0.07706
2026-06-01;20260601-R1C2;11;-1.26888;0;0.00678
2026-06-01;20260601-R1C2;12;5.56616;0;0.16621
2026-06-01;20260601-R1C2;13;3.09391;0;0.02291
2026-06-01;20260601-R1C2;14;1.10923;0;0.1211
2026-06-01;20260601-R1C2;15;-0.78173;0;0.2291
2026-06-01;20260601-R1C2;16;-3.51385;0;0.02231
2026-06-01;20260601-R1C3;1;3.22918;0;0.08693
2026-06-01;20260601-R1C3;2;2.91104;0;0.01391
2026-06-01;20260601-R1C3;3;-2.22281;1;0.28778
2026-06-01;20260601-R1C3;4;-2.55676;0;0.01043
2026-06-01;20260601-R1C3;5;8.05798;0;0.43924
2026-06-01;20260601-R1C3;6;0.40049;0;0.06955
2026-06-01;20260601-R1C3;7;1.76195;0;0.04909
2026-06-01;20260601-R1C3;8;4.07647;0;0.03091
2026-06-01;20260601-R1C3;9;-10.1379;0;0.00564
2026-06-01;20260601-R1C3;10;-5.51964;0;0.00652
2026-06-01;20260601-R1C4;1;-7.74898;0;0.00864
2026-06-01;20260601-R1C4;2;-5.11104;0;0.03136
2026-06-01;20260601-R1C4;3;0.00471;0;0.08914
2026-06-01;20260601-R1C4;4;0.44031;0;0.04457
2026-06-01;20260601-R1C4;5;7.24186;1;0.22887
2026-06-01;20260601-R1C4;6;1.79833;0;0.03136
2026-06-01;20260601-R1C4;7;-3.08101;0;0.01411
2026-06-01;20260601-R1C4;8;5.75708;0;0.09623
2026-06-01;20260601-R1C4;9;1.8164;0;0.09205
2026-06-01;20260601-R1C4;10;-1.58245;0;0.02566
2026-06-01;20260601-R1C4;11;2.76743;0;0.02016
2026-06-01;20260601-R1C4;12;-7.05725;0;0.0154
2026-06-01;20260601-R1C4;13;4.75462;0;0.30244
2026-06-01;20260601-R1C6;1;5.41004;0;0.05629
2026-06-01;20260601-R1C6;2;6.69095;1;0.40211
2026-06-01;20260601-R1C6;3;-3.09101;0;0.03671
2026-06-01;20260601-R1C6;4;-6.27519;0;0.02011
2026-06-01;20260601-R1C6;5;1.62983;0;0.27239
2026-06-01;20260601-R1C6;6;-2.21096;0;0.08444
2026-06-01;20260601-R1C6;7;-2.15365;0;0.12794
2026-06-01;20260601-R1C7;1;-2.77301;0;0.04434
2026-06-01;20260601-R1C7;2;-1.23915;0;0.00795
2026-06-01;20260601-R1C7;3;-3.74907;0;0.06018
2026-06-01;20260601-R1C7;4;-0.54345;0;0.09797
2026-06-01;20260601-R1C7;5;2.70144;1;0.08869
2026-06-01;20260601-R1C7;6;-4.80627;0;0.01478
2026-06-01;20260601-R1C7;7;6.5367;0;0.36632
2026-06-01;20260601-R1C7;8;-3.63938;0;0.04434
2026-06-01;20260601-R1C7;9;0.49226;0;0.03241
2026-06-01;20260601-R1C7;10;1.97216;0;0.01428
2026-06-01;20260601-R1C7;12;2.48489;0;0.11702
2026-06-01;20260601-R1C7;13;-4.13566;0;0.00896
2026-06-01;20260601-R1C7;14;6.69854;0;0.10275
2026-06-01;20260601-R1C8;1;-1.24524;0;0.02749
2026-06-01;20260601-R1C8;2;3.99689;0;0.19365
2026-06-01;20260601-R1C8;3;-7.37462;0;0.06554
2026-06-01;20260601-R1C8;4;-2.9912;0;0.02506
2026-06-01;20260601-R1C8;5;-1.87843;0;0.03705
2026-06-01;20260601-R1C8;6;0.82661;0;0.01982
2026-06-01;20260601-R1C8;7;-3.06349;0;0.00722
2026-06-01;20260601-R1C8;8;-0.41498;1;0.31558
2026-06-01;20260601-R1C8;9;3.44491;0;0.17751
2026-06-01;20260601-R1C8;10;8.69956;0;0.13109
2026-06-01;20260601-R4C1;1;0.79024;0;0.08768
2026-06-01;20260601-R4C1;2;-1.7632;0;0.03117
2026-06-01;20260601-R4C1;3;-1.9383;0;0.07014
2026-06-01;20260601-R4C1;4;6.16936;0;0.14512
2026-06-01;20260601-R4C1;5;-1.07678;0;0.03826
2026-06-01;20260601-R4C1;6;-8.10872;0;0.00529
2026-06-01;20260601-R4C1;7;1.71303;0;0.12024
2026-06-01;20260601-R4C1;8;2.14932;0;0.2215
2026-06-01;20260601-R4C1;9;2.87612;1;0.07652
2026-06-01;20260601-R4C1;10;-0.06485;0;0.07652
2026-06-01;20260601-R4C1;11;3.03868;0;0.0905
2026-06-01;20260601-R4C1;12;0.22911;0;0.02715
2026-06-01;20260601-R4C1;13;-4.01402;0;0.0099
2026-06-01;20260601-R4C2;1;-1.63178;0;0.01173
2026-06-01;20260601-R4C2;2;-4.36353;0;0.00754
2026-06-01;20260601-R4C2;3;-5.17291;0;0.00625
2026-06-01;20260601-R4C2;4;-1.01623;0;0.03671
2026-06-01;20260601-R4C2;5;-6.46628;0;0.00567
2026-06-01;20260601-R4C2;6;3.21824;0;0.09278
2026-06-01;20260601-R4C2;7;-1.83285;0;0.00775
2026-06-01;20260601-R4C2;8;6.24689;0;0.16555
2026-06-01;20260601-R4C2;9;-4.50479;0;0.00524
2026-06-01;20260601-R4C2;10;-1.76969;0;0.0201
2026-06-01;20260601-R4C2;11;-3.90004;0;0.01796
2026-06-01;20260601-R4C2;12;14.28939;0;0.32473
2026-06-01;20260601-R4C2;13;7.5849;1;0.24832
2026-06-01;20260601-R4C2;14;-0.68133;0;0.04966
2026-06-01;20260601-R4C3;1;-2.09847;0;0.00568
2026-06-01;20260601-R4C3;2;-0.04635;0;0.01597
2026-06-01;20260601-R4C3;3;3.6662;0;0.10453
2026-06-01;20260601-R4C3;4;-2.26793;0;0.01969
2026-06-01;20260601-R4C3;5;6.26303;0;0.47037
2026-06-01;20260601-R4C3;6;1.45103;0;0.0498
2026-06-01;20260601-R4C3;7;-0.68075;0;0.02731
2026-06-01;20260601-R4C3;8;-5.93916;0;0.00348
2026-06-01;20260601-R4C3;9;-0.11334;0;0.01366
2026-06-01;20260601-R4C3;10;-3.10338;0;0.00656
2026-06-01;20260601-R4C3;11;0.56773;0;0.09845
2026-06-01;20260601-R4C3;12;-5.00476;0;0.04233
2026-06-01;20260601-R4C3;13;0.5721;0;0.01764
2026-06-01;20260601-R4C3;14;6.73405;1;0.12451
2026-06-01;20260601-R4C5;1;-5.35092;0;0.00788
2026-06-01;20260601-R4C5;2;-0.87579;0;0.17021
2026-06-01;20260601-R4C5;3;-7.47978;0;0.02364
2026-06-01;20260601-R4C5;4;5.93412;0;0.06546
2026-06-01;20260601-R4C5;5;4.04138;0;0.14673
2026-06-01;20260601-R4C5;6;0.70991;0;0.06546
2026-06-01;20260601-R4C5;7;0.11989;0;0.01166
2026-06-01;20260601-R4C5;8;-1.83666;1;0.3546
2026-06-01;20260601-R4C5;9;3.99547;0;0.00675
2026-06-01;20260601-R4C5;10;-5.846;0;0.07737
2026-06-01;20260601-R4C5;11;-0.60885;0;0.00946
2026-06-01;20260601-R4C5;12;7.19723;0;0.06079
2026-06-01;20260601-R4C6;1;-4.38808;0;0.01493
2026-06-01;20260601-R4C6;2;2.54505;0;0.05972
2026-06-01;20260601-R4C6;3;2.2561;0;0.06967
2026-06-01;20260601-R4C6;4;-4.74432;0;0.00984
2026-06-01;20260601-R4C6;5;-1.96851;0;0.0836
2026-06-01;20260601-R4C6;6;-3.97404;1;0.02883
2026-06-01;20260601-R4C6;7;2.09387;0;0.01371
2026-06-01;20260601-R4C6;8;-3.44922;0;0.00836
2026-06-01;20260601-R4C6;9;0.1606;0;0.11943
2026-06-01;20260601-R4C6;10;14.85801;0;0.44001
2026-06-01;20260601-R4C6;11;-1.34861;0;0.01161
2026-06-01;20260601-R4C6;12;-0.86862;0;0.076
2026-06-01;20260601-R4C6;13;-1.17222;0;0.06431
2026-06-01;20260601-R4C7;1;-5.32049;0;0.04201
2026-06-01;20260601-R4C7;2;6.84197;0;0.42008
2026-06-01;20260601-R4C7;3;2.15641;0;0.1273
2026-06-01;20260601-R4C7;4;-5.6987;0;0.02471
2026-06-01;20260601-R4C7;5;5.13512;1;0.24005
2026-06-01;20260601-R4C7;7;-3.14471;0;0.05251
2026-06-01;20260601-R4C7;8;0.03039;0;0.09335
2026-06-01;20260601-R6C1;1;0.54446;1;0.12292
2026-06-01;20260601-R6C1;2;0.35249;0;0.2232
2026-06-01;20260601-R6C1;3;2.08159;0;0.16003
2026-06-01;20260601-R6C1;4;-5.37691;0;0.01767
2026-06-01;20260601-R6C1;5;0.13565;0;0.01767
2026-06-01;20260601-R6C1;6;-1.23832;0;0.11462
2026-06-01;20260601-R6C1;7;-0.47082;0;0.01767
2026-06-01;20260601-R6C1;8;3.97185;0;0.32622
2026-06-01;20260601-R6C2;1;2.51159;0;0.0866
2026-06-01;20260601-R6C2;2;-1.51009;0;0.01826
2026-06-01;20260601-R6C2;3;-6.84287;0;0.00913
2026-06-01;20260601-R6C2;4;3.82157;0;0.14238
2026-06-01;20260601-R6C2;5;0.16435;0;0.00913
2026-06-01;20260601-R6C2;6;-2.3333;0;0.07637
2026-06-01;20260601-R6C2;7;-4.50414;0;0.10501
2026-06-01;20260601-R6C2;8;-0.33579;0;0.08401
2026-06-01;20260601-R6C2;9;3.7585;0;0.08401
2026-06-01;20260601-R6C2;10;0.56457;0;0.08401
2026-06-01;20260601-R6C2;11;2.38575;0;0.07637
2026-06-01;20260601-R6C2;12;0.55247;0;0.06
2026-06-01;20260601-R6C2;13;1.7674;1;0.16472
2026-06-01;20260601-R6C3;1;0.09588;0;0.02126
2026-06-01;20260601-R6C3;2;3.07271;0;0.11189
2026-06-01;20260601-R6C3;3;4.53444;0;0.08504
2026-06-01;20260601-R6C3;4;12.00645;1;0.26574
2026-06-01;20260601-R6C3;5;0.62521;0;0.09144
2026-06-01;20260601-R6C3;6;-0.53238;0;0.11977
2026-06-01;20260601-R6C3;7;-3.40739;0;0.02835
2026-06-01;20260601-R6C3;9;-2.46097;0;0.06541
2026-06-01;20260601-R6C3;10;-1.93533;0;0.04252
2026-06-01;20260601-R6C3;11;3.43269;0;0.09774
2026-06-01;20260601-R6C3;12;-0.22434;0;0.02835
2026-06-01;20260601-R6C3;13;-1.5835;0;0.04252
2026-06-01;20260601-R6C3;14;-7.18065;0;0
2026-06-01;20260601-R6C3;15;-4.40425;0;0
2026-06-01;20260601-R6C3;16;-2.03856;0;0
2026-06-01;20260601-R6C4;1;-5.571;0;0.00379
2026-06-01;20260601-R6C4;2;-2.12993;0;0.04649
2026-06-01;20260601-R6C4;3;-2.63957;0;0.01992
2026-06-01;20260601-R6C4;4;-2.6581;0;0.02885
2026-06-01;20260601-R6C4;5;0.50502;0;0.07607
2026-06-01;20260601-R6C4;6;-1.75593;0;0.0523
2026-06-01;20260601-R6C4;7;-1.83151;0;0.02324
2026-06-01;20260601-R6C4;8;0.68555;0;0.08368
2026-06-01;20260601-R6C4;9;-2.70085;0;0.00664
2026-06-01;20260601-R6C4;10;-3.79845;0;0.02615
2026-06-01;20260601-R6C4;11;8.03115;0;0.29885
2026-06-01;20260601-R6C4;12;-3.83904;0;0.01609
2026-06-01;20260601-R6C4;13;8.88587;1;0.25357
2026-06-01;20260601-R6C4;14;8.81677;0;0.06437
2026-06-01;20260601-R6C5;1;-5.46887;0;0.00687
2026-06-01;20260601-R6C5;2;-2.60957;0;0.00687
2026-06-01;20260601-R6C5;3;-3.82144;0;0.04972
2026-06-01;20260601-R6C5;4;-1.41849;0;0.09945
2026-06-01;20260601-R6C5;5;-0.58698;0;0.28177
2026-06-01;20260601-R6C5;6;-3.83752;0;0.00687
2026-06-01;20260601-R6C5;7;-1.51491;0;0.00687
2026-06-01;20260601-R6C5;8;2.51557;0;0.04972
2026-06-01;20260601-R6C5;9;5.16385;0;0.19211
2026-06-01;20260601-R6C5;10;9.17966;1;0.10978
2026-06-01;20260601-R6C5;11;-5.23209;0;0
2026-06-01;20260601-R6C5;12;9.17945;0;0.1761
2026-06-01;20260601-R6C5;13;-1.54867;0;0.01386
2026-06-01;20260601-R6C6;1;3.56205;0;0.36476
2026-06-01;20260601-R6C6;2;6.89718;0;0.08389
2026-06-01;20260601-R6C6;3;-8.28753;0;0.06991
2026-06-01;20260601-R6C6;4;7.19024;0;0.1645
2026-06-01;20260601-R6C6;5;-2.6868;0;0.05593
2026-06-01;20260601-R6C6;6;-2.56006;1;0.08389
2026-06-01;20260601-R6C6;8;-1.37063;0;0.05593
2026-06-01;20260601-R6C6;9;-1.29035;0;0.00932
2026-06-01;20260601-R6C6;10;3.77946;0;0.06991
2026-06-01;20260601-R6C6;11;-5.23357;0;0.04195
2026-06-01;20260601-R6C7;1;-1.74769;0;0
2026-06-01;20260601-R6C7;2;-1.88608;0;0.02723
2026-06-01;20260601-R6C7;3;2.17008;0;0.03836
2026-06-01;20260601-R6C7;4;-1.82181;0;0.04965
2026-06-01;20260601-R6C7;5;6.5785;0;0.03246
2026-06-01;20260601-R6C7;6;2.93732;0;0.05627
2026-06-01;20260601-R6C7;7;-0.41882;0;0.18348
2026-06-01;20260601-R6C7;8;-0.40528;0;0.02723
2026-06-01;20260601-R6C7;9;0.71471;0;0.04442
2026-06-01;20260601-R6C7;10;-5.78074;0;0.06492
2026-06-01;20260601-R6C7;11;-4.40758;0;0.06492
2026-06-01;20260601-R6C7;12;5.49322;0;0.17225
2026-06-01;20260601-R6C7;13;0.06923;0;0
2026-06-01;20260601-R6C7;14;-4.11758;1;0.01068
2026-06-01;20260601-R6C7;15;2.62252;0;0.22811
2026-06-01;20260601-R6C8;1;-5.65232;0;0.00869
2026-06-01;20260601-R6C8;2;0.02505;0;0.01756
